Basic Parameters: 2024-09-21_17-54-24 model=svhn-undefended-trades dataset=svhn n_ex=1000 eps=5.0 p=0.11 n_iter=20000
Clean accuracy: 96.35%
100: attack success rate=96.5%, average queries=8.6, median queries=2.0
101: attack success rate=96.5%, average queries=8.6, median queries=2.0
102: attack success rate=96.5%, average queries=8.6, median queries=2.0
103: attack success rate=96.5%, average queries=8.6, median queries=2.0
104: attack success rate=96.5%, average queries=8.6, median queries=2.0
105: attack success rate=96.7%, average queries=8.8, median queries=2.0
106: attack success rate=96.7%, average queries=8.8, median queries=2.0
107: attack success rate=96.7%, average queries=8.8, median queries=2.0
108: attack success rate=96.7%, average queries=8.8, median queries=2.0
109: attack success rate=96.7%, average queries=8.8, median queries=2.0
110: attack success rate=96.7%, average queries=8.8, median queries=2.0
111: attack success rate=96.8%, average queries=8.9, median queries=2.0
112: attack success rate=96.8%, average queries=8.9, median queries=2.0
113: attack success rate=96.8%, average queries=8.9, median queries=2.0
114: attack success rate=96.9%, average queries=9.0, median queries=2.0
115: attack success rate=96.9%, average queries=9.0, median queries=2.0
116: attack success rate=97.0%, average queries=9.2, median queries=2.0
117: attack success rate=97.0%, average queries=9.2, median queries=2.0
118: attack success rate=97.0%, average queries=9.2, median queries=2.0
119: attack success rate=97.0%, average queries=9.2, median queries=2.0
120: attack success rate=97.0%, average queries=9.2, median queries=2.0
121: attack success rate=97.1%, average queries=9.3, median queries=2.0
122: attack success rate=97.1%, average queries=9.3, median queries=2.0
123: attack success rate=97.1%, average queries=9.3, median queries=2.0
124: attack success rate=97.1%, average queries=9.3, median queries=2.0
125: attack success rate=97.1%, average queries=9.3, median queries=2.0
126: attack success rate=97.1%, average queries=9.3, median queries=2.0
127: attack success rate=97.3%, average queries=9.5, median queries=2.0
128: attack success rate=97.3%, average queries=9.5, median queries=2.0
129: attack success rate=97.3%, average queries=9.5, median queries=2.0
130: attack success rate=97.4%, average queries=9.6, median queries=2.0
131: attack success rate=97.4%, average queries=9.6, median queries=2.0
132: attack success rate=97.5%, average queries=9.8, median queries=2.0
133: attack success rate=97.5%, average queries=9.8, median queries=2.0
134: attack success rate=97.5%, average queries=9.8, median queries=2.0
135: attack success rate=97.6%, average queries=9.9, median queries=2.0
136: attack success rate=97.6%, average queries=9.9, median queries=2.0
137: attack success rate=97.6%, average queries=9.9, median queries=2.0
138: attack success rate=97.6%, average queries=9.9, median queries=2.0
139: attack success rate=97.6%, average queries=9.9, median queries=2.0
140: attack success rate=97.6%, average queries=9.9, median queries=2.0
141: attack success rate=97.6%, average queries=9.9, median queries=2.0
142: attack success rate=97.6%, average queries=9.9, median queries=2.0
143: attack success rate=97.6%, average queries=9.9, median queries=2.0
144: attack success rate=97.6%, average queries=9.9, median queries=2.0
145: attack success rate=97.6%, average queries=9.9, median queries=2.0
146: attack success rate=97.6%, average queries=9.9, median queries=2.0
147: attack success rate=97.6%, average queries=9.9, median queries=2.0
148: attack success rate=97.6%, average queries=9.9, median queries=2.0
149: attack success rate=97.6%, average queries=9.9, median queries=2.0
150: attack success rate=97.6%, average queries=9.9, median queries=2.0
151: attack success rate=97.6%, average queries=9.9, median queries=2.0
152: attack success rate=97.6%, average queries=9.9, median queries=2.0
153: attack success rate=97.6%, average queries=9.9, median queries=2.0
154: attack success rate=97.6%, average queries=9.9, median queries=2.0
155: attack success rate=97.6%, average queries=9.9, median queries=2.0
156: attack success rate=97.6%, average queries=9.9, median queries=2.0
157: attack success rate=97.6%, average queries=9.9, median queries=2.0
158: attack success rate=97.6%, average queries=9.9, median queries=2.0
159: attack success rate=97.6%, average queries=9.9, median queries=2.0
160: attack success rate=97.6%, average queries=9.9, median queries=2.0
161: attack success rate=97.6%, average queries=9.9, median queries=2.0
162: attack success rate=97.6%, average queries=9.9, median queries=2.0
163: attack success rate=97.6%, average queries=9.9, median queries=2.0
164: attack success rate=97.6%, average queries=9.9, median queries=2.0
165: attack success rate=97.6%, average queries=9.9, median queries=2.0
166: attack success rate=97.6%, average queries=9.9, median queries=2.0
167: attack success rate=97.6%, average queries=9.9, median queries=2.0
168: attack success rate=97.6%, average queries=9.9, median queries=2.0
169: attack success rate=97.7%, average queries=10.1, median queries=2.0
170: attack success rate=97.7%, average queries=10.1, median queries=2.0
171: attack success rate=97.7%, average queries=10.1, median queries=2.0
172: attack success rate=97.7%, average queries=10.1, median queries=2.0
173: attack success rate=97.7%, average queries=10.1, median queries=2.0
174: attack success rate=97.7%, average queries=10.1, median queries=2.0
175: attack success rate=97.7%, average queries=10.1, median queries=2.0
176: attack success rate=97.7%, average queries=10.1, median queries=2.0
177: attack success rate=97.7%, average queries=10.1, median queries=2.0
178: attack success rate=97.7%, average queries=10.1, median queries=2.0
179: attack success rate=97.8%, average queries=10.2, median queries=2.0
180: attack success rate=97.8%, average queries=10.2, median queries=2.0
181: attack success rate=97.8%, average queries=10.2, median queries=2.0
182: attack success rate=97.8%, average queries=10.2, median queries=2.0
183: attack success rate=97.8%, average queries=10.2, median queries=2.0
184: attack success rate=97.8%, average queries=10.2, median queries=2.0
185: attack success rate=97.8%, average queries=10.2, median queries=2.0
186: attack success rate=97.8%, average queries=10.2, median queries=2.0
187: attack success rate=98.0%, average queries=10.6, median queries=2.0
188: attack success rate=98.0%, average queries=10.6, median queries=2.0
189: attack success rate=98.0%, average queries=10.6, median queries=2.0
190: attack success rate=98.0%, average queries=10.6, median queries=2.0
191: attack success rate=98.0%, average queries=10.6, median queries=2.0
192: attack success rate=98.0%, average queries=10.6, median queries=2.0
193: attack success rate=98.1%, average queries=10.8, median queries=2.0
194: attack success rate=98.1%, average queries=10.8, median queries=2.0
195: attack success rate=98.1%, average queries=10.8, median queries=2.0
196: attack success rate=98.1%, average queries=10.8, median queries=2.0
197: attack success rate=98.1%, average queries=10.8, median queries=2.0
198: attack success rate=98.1%, average queries=10.8, median queries=2.0
199: attack success rate=98.1%, average queries=10.8, median queries=2.0
200: attack success rate=98.1%, average queries=10.8, median queries=2.0
201: attack success rate=98.1%, average queries=10.8, median queries=2.0
202: attack success rate=98.1%, average queries=10.8, median queries=2.0
203: attack success rate=98.1%, average queries=10.8, median queries=2.0
204: attack success rate=98.2%, average queries=11.0, median queries=2.0
205: attack success rate=98.2%, average queries=11.0, median queries=2.0
206: attack success rate=98.2%, average queries=11.0, median queries=2.0
207: attack success rate=98.2%, average queries=11.0, median queries=2.0
208: attack success rate=98.3%, average queries=11.2, median queries=2.0
209: attack success rate=98.3%, average queries=11.2, median queries=2.0
210: attack success rate=98.4%, average queries=11.4, median queries=2.0
211: attack success rate=98.4%, average queries=11.4, median queries=2.0
212: attack success rate=98.4%, average queries=11.4, median queries=2.0
213: attack success rate=98.4%, average queries=11.4, median queries=2.0
214: attack success rate=98.4%, average queries=11.4, median queries=2.0
215: attack success rate=98.4%, average queries=11.4, median queries=2.0
216: attack success rate=98.4%, average queries=11.4, median queries=2.0
217: attack success rate=98.4%, average queries=11.4, median queries=2.0
218: attack success rate=98.4%, average queries=11.4, median queries=2.0
219: attack success rate=98.4%, average queries=11.4, median queries=2.0
220: attack success rate=98.4%, average queries=11.4, median queries=2.0
221: attack success rate=98.4%, average queries=11.4, median queries=2.0
222: attack success rate=98.4%, average queries=11.4, median queries=2.0
223: attack success rate=98.4%, average queries=11.4, median queries=2.0
224: attack success rate=98.5%, average queries=11.6, median queries=2.0
225: attack success rate=98.5%, average queries=11.6, median queries=2.0
226: attack success rate=98.5%, average queries=11.6, median queries=2.0
227: attack success rate=98.5%, average queries=11.6, median queries=2.0
228: attack success rate=98.6%, average queries=11.8, median queries=2.0
229: attack success rate=98.6%, average queries=11.8, median queries=2.0
230: attack success rate=98.6%, average queries=11.8, median queries=2.0
231: attack success rate=98.6%, average queries=11.8, median queries=2.0
232: attack success rate=98.6%, average queries=11.8, median queries=2.0
233: attack success rate=98.6%, average queries=11.8, median queries=2.0
234: attack success rate=98.6%, average queries=11.8, median queries=2.0
235: attack success rate=98.6%, average queries=11.8, median queries=2.0
236: attack success rate=98.6%, average queries=11.8, median queries=2.0
237: attack success rate=98.6%, average queries=11.8, median queries=2.0
238: attack success rate=98.6%, average queries=11.8, median queries=2.0
239: attack success rate=98.6%, average queries=11.8, median queries=2.0
240: attack success rate=98.6%, average queries=11.8, median queries=2.0
241: attack success rate=98.8%, average queries=12.3, median queries=2.0
242: attack success rate=98.8%, average queries=12.3, median queries=2.0
243: attack success rate=98.8%, average queries=12.3, median queries=2.0
244: attack success rate=98.8%, average queries=12.3, median queries=2.0
245: attack success rate=98.8%, average queries=12.3, median queries=2.0
246: attack success rate=98.8%, average queries=12.3, median queries=2.0
247: attack success rate=98.8%, average queries=12.3, median queries=2.0
248: attack success rate=98.8%, average queries=12.3, median queries=2.0
249: attack success rate=98.8%, average queries=12.3, median queries=2.0
250: attack success rate=98.8%, average queries=12.3, median queries=2.0
251: attack success rate=98.8%, average queries=12.3, median queries=2.0
252: attack success rate=98.8%, average queries=12.3, median queries=2.0
253: attack success rate=98.8%, average queries=12.3, median queries=2.0
254: attack success rate=98.8%, average queries=12.3, median queries=2.0
255: attack success rate=98.8%, average queries=12.3, median queries=2.0
256: attack success rate=98.8%, average queries=12.3, median queries=2.0
257: attack success rate=98.8%, average queries=12.3, median queries=2.0
258: attack success rate=98.8%, average queries=12.3, median queries=2.0
259: attack success rate=98.8%, average queries=12.3, median queries=2.0
260: attack success rate=98.8%, average queries=12.3, median queries=2.0
261: attack success rate=98.8%, average queries=12.3, median queries=2.0
262: attack success rate=98.8%, average queries=12.3, median queries=2.0
263: attack success rate=98.8%, average queries=12.3, median queries=2.0
264: attack success rate=98.8%, average queries=12.3, median queries=2.0
265: attack success rate=98.8%, average queries=12.3, median queries=2.0
266: attack success rate=98.8%, average queries=12.3, median queries=2.0
267: attack success rate=98.8%, average queries=12.3, median queries=2.0
268: attack success rate=98.8%, average queries=12.3, median queries=2.0
269: attack success rate=98.8%, average queries=12.3, median queries=2.0
270: attack success rate=98.8%, average queries=12.3, median queries=2.0
271: attack success rate=98.8%, average queries=12.3, median queries=2.0
272: attack success rate=98.8%, average queries=12.3, median queries=2.0
273: attack success rate=98.8%, average queries=12.3, median queries=2.0
274: attack success rate=98.8%, average queries=12.3, median queries=2.0
275: attack success rate=98.8%, average queries=12.3, median queries=2.0
276: attack success rate=98.8%, average queries=12.3, median queries=2.0
277: attack success rate=98.8%, average queries=12.3, median queries=2.0
278: attack success rate=98.8%, average queries=12.3, median queries=2.0
279: attack success rate=98.8%, average queries=12.3, median queries=2.0
280: attack success rate=98.8%, average queries=12.3, median queries=2.0
281: attack success rate=98.8%, average queries=12.3, median queries=2.0
282: attack success rate=98.8%, average queries=12.3, median queries=2.0
283: attack success rate=98.8%, average queries=12.3, median queries=2.0
284: attack success rate=98.8%, average queries=12.3, median queries=2.0
285: attack success rate=98.8%, average queries=12.3, median queries=2.0
286: attack success rate=98.8%, average queries=12.3, median queries=2.0
287: attack success rate=98.8%, average queries=12.3, median queries=2.0
288: attack success rate=98.8%, average queries=12.3, median queries=2.0
289: attack success rate=98.8%, average queries=12.3, median queries=2.0
290: attack success rate=98.8%, average queries=12.3, median queries=2.0
291: attack success rate=98.8%, average queries=12.3, median queries=2.0
292: attack success rate=98.8%, average queries=12.3, median queries=2.0
293: attack success rate=98.8%, average queries=12.3, median queries=2.0
294: attack success rate=98.8%, average queries=12.3, median queries=2.0
295: attack success rate=98.8%, average queries=12.3, median queries=2.0
296: attack success rate=98.8%, average queries=12.3, median queries=2.0
297: attack success rate=98.8%, average queries=12.3, median queries=2.0
298: attack success rate=98.8%, average queries=12.3, median queries=2.0
299: attack success rate=98.8%, average queries=12.3, median queries=2.0
300: attack success rate=98.8%, average queries=12.3, median queries=2.0
301: attack success rate=98.8%, average queries=12.3, median queries=2.0
302: attack success rate=98.8%, average queries=12.3, median queries=2.0
303: attack success rate=98.8%, average queries=12.3, median queries=2.0
304: attack success rate=98.8%, average queries=12.3, median queries=2.0
305: attack success rate=98.8%, average queries=12.3, median queries=2.0
306: attack success rate=98.8%, average queries=12.3, median queries=2.0
307: attack success rate=98.8%, average queries=12.3, median queries=2.0
308: attack success rate=98.8%, average queries=12.3, median queries=2.0
309: attack success rate=98.8%, average queries=12.3, median queries=2.0
310: attack success rate=98.8%, average queries=12.3, median queries=2.0
311: attack success rate=98.8%, average queries=12.3, median queries=2.0
312: attack success rate=98.8%, average queries=12.3, median queries=2.0
313: attack success rate=98.8%, average queries=12.3, median queries=2.0
314: attack success rate=98.8%, average queries=12.3, median queries=2.0
315: attack success rate=98.8%, average queries=12.3, median queries=2.0
316: attack success rate=98.8%, average queries=12.3, median queries=2.0
317: attack success rate=98.8%, average queries=12.3, median queries=2.0
318: attack success rate=98.8%, average queries=12.3, median queries=2.0
319: attack success rate=98.8%, average queries=12.3, median queries=2.0
320: attack success rate=98.8%, average queries=12.3, median queries=2.0
321: attack success rate=98.8%, average queries=12.3, median queries=2.0
322: attack success rate=98.8%, average queries=12.3, median queries=2.0
323: attack success rate=98.8%, average queries=12.3, median queries=2.0
324: attack success rate=98.8%, average queries=12.3, median queries=2.0
325: attack success rate=98.8%, average queries=12.3, median queries=2.0
326: attack success rate=98.8%, average queries=12.3, median queries=2.0
327: attack success rate=98.9%, average queries=12.6, median queries=2.0
328: attack success rate=98.9%, average queries=12.6, median queries=2.0
329: attack success rate=98.9%, average queries=12.6, median queries=2.0
330: attack success rate=98.9%, average queries=12.6, median queries=2.0
331: attack success rate=98.9%, average queries=12.6, median queries=2.0
332: attack success rate=98.9%, average queries=12.6, median queries=2.0
333: attack success rate=98.9%, average queries=12.6, median queries=2.0
334: attack success rate=98.9%, average queries=12.6, median queries=2.0
335: attack success rate=98.9%, average queries=12.6, median queries=2.0
336: attack success rate=98.9%, average queries=12.6, median queries=2.0
337: attack success rate=98.9%, average queries=12.6, median queries=2.0
338: attack success rate=99.0%, average queries=12.9, median queries=2.0
339: attack success rate=99.0%, average queries=12.9, median queries=2.0
340: attack success rate=99.1%, average queries=13.3, median queries=2.0
341: attack success rate=99.1%, average queries=13.3, median queries=2.0
342: attack success rate=99.1%, average queries=13.3, median queries=2.0
343: attack success rate=99.1%, average queries=13.3, median queries=2.0
344: attack success rate=99.1%, average queries=13.3, median queries=2.0
345: attack success rate=99.1%, average queries=13.3, median queries=2.0
346: attack success rate=99.1%, average queries=13.3, median queries=2.0
347: attack success rate=99.1%, average queries=13.3, median queries=2.0
348: attack success rate=99.1%, average queries=13.3, median queries=2.0
349: attack success rate=99.1%, average queries=13.3, median queries=2.0
350: attack success rate=99.1%, average queries=13.3, median queries=2.0
351: attack success rate=99.1%, average queries=13.3, median queries=2.0
352: attack success rate=99.1%, average queries=13.3, median queries=2.0
353: attack success rate=99.1%, average queries=13.3, median queries=2.0
354: attack success rate=99.1%, average queries=13.3, median queries=2.0
355: attack success rate=99.1%, average queries=13.3, median queries=2.0
356: attack success rate=99.1%, average queries=13.3, median queries=2.0
357: attack success rate=99.1%, average queries=13.3, median queries=2.0
358: attack success rate=99.1%, average queries=13.3, median queries=2.0
359: attack success rate=99.1%, average queries=13.3, median queries=2.0
360: attack success rate=99.1%, average queries=13.3, median queries=2.0
361: attack success rate=99.1%, average queries=13.3, median queries=2.0
362: attack success rate=99.1%, average queries=13.3, median queries=2.0
363: attack success rate=99.1%, average queries=13.3, median queries=2.0
364: attack success rate=99.1%, average queries=13.3, median queries=2.0
365: attack success rate=99.1%, average queries=13.3, median queries=2.0
366: attack success rate=99.1%, average queries=13.3, median queries=2.0
367: attack success rate=99.2%, average queries=13.6, median queries=2.0
368: attack success rate=99.2%, average queries=13.6, median queries=2.0
369: attack success rate=99.2%, average queries=13.6, median queries=2.0
370: attack success rate=99.2%, average queries=13.6, median queries=2.0
371: attack success rate=99.2%, average queries=13.6, median queries=2.0
372: attack success rate=99.2%, average queries=13.6, median queries=2.0
373: attack success rate=99.2%, average queries=13.6, median queries=2.0
374: attack success rate=99.2%, average queries=13.6, median queries=2.0
375: attack success rate=99.2%, average queries=13.6, median queries=2.0
376: attack success rate=99.2%, average queries=13.6, median queries=2.0
377: attack success rate=99.3%, average queries=14.0, median queries=2.0
378: attack success rate=99.3%, average queries=14.0, median queries=2.0
379: attack success rate=99.3%, average queries=14.0, median queries=2.0
380: attack success rate=99.3%, average queries=14.0, median queries=2.0
381: attack success rate=99.3%, average queries=14.0, median queries=2.0
382: attack success rate=99.3%, average queries=14.0, median queries=2.0
383: attack success rate=99.3%, average queries=14.0, median queries=2.0
384: attack success rate=99.3%, average queries=14.0, median queries=2.0
385: attack success rate=99.3%, average queries=14.0, median queries=2.0
386: attack success rate=99.3%, average queries=14.0, median queries=2.0
387: attack success rate=99.3%, average queries=14.0, median queries=2.0
388: attack success rate=99.3%, average queries=14.0, median queries=2.0
389: attack success rate=99.3%, average queries=14.0, median queries=2.0
390: attack success rate=99.4%, average queries=14.4, median queries=2.0
391: attack success rate=99.4%, average queries=14.4, median queries=2.0
392: attack success rate=99.4%, average queries=14.4, median queries=2.0
393: attack success rate=99.4%, average queries=14.4, median queries=2.0
394: attack success rate=99.4%, average queries=14.4, median queries=2.0
395: attack success rate=99.4%, average queries=14.4, median queries=2.0
396: attack success rate=99.4%, average queries=14.4, median queries=2.0
397: attack success rate=99.4%, average queries=14.4, median queries=2.0
398: attack success rate=99.4%, average queries=14.4, median queries=2.0
399: attack success rate=99.4%, average queries=14.4, median queries=2.0
400: attack success rate=99.4%, average queries=14.4, median queries=2.0
401: attack success rate=99.4%, average queries=14.4, median queries=2.0
402: attack success rate=99.4%, average queries=14.4, median queries=2.0
403: attack success rate=99.4%, average queries=14.4, median queries=2.0
404: attack success rate=99.4%, average queries=14.4, median queries=2.0
405: attack success rate=99.4%, average queries=14.4, median queries=2.0
406: attack success rate=99.4%, average queries=14.4, median queries=2.0
407: attack success rate=99.4%, average queries=14.4, median queries=2.0
408: attack success rate=99.4%, average queries=14.4, median queries=2.0
409: attack success rate=99.4%, average queries=14.4, median queries=2.0
410: attack success rate=99.4%, average queries=14.4, median queries=2.0
411: attack success rate=99.4%, average queries=14.4, median queries=2.0
412: attack success rate=99.4%, average queries=14.4, median queries=2.0
413: attack success rate=99.4%, average queries=14.4, median queries=2.0
414: attack success rate=99.4%, average queries=14.4, median queries=2.0
415: attack success rate=99.4%, average queries=14.4, median queries=2.0
416: attack success rate=99.4%, average queries=14.4, median queries=2.0
417: attack success rate=99.4%, average queries=14.4, median queries=2.0
418: attack success rate=99.4%, average queries=14.4, median queries=2.0
419: attack success rate=99.4%, average queries=14.4, median queries=2.0
420: attack success rate=99.4%, average queries=14.4, median queries=2.0
421: attack success rate=99.4%, average queries=14.4, median queries=2.0
422: attack success rate=99.4%, average queries=14.4, median queries=2.0
423: attack success rate=99.4%, average queries=14.4, median queries=2.0
424: attack success rate=99.4%, average queries=14.4, median queries=2.0
425: attack success rate=99.5%, average queries=14.8, median queries=2.0
426: attack success rate=99.6%, average queries=15.2, median queries=2.0
427: attack success rate=99.6%, average queries=15.2, median queries=2.0
428: attack success rate=99.7%, average queries=15.6, median queries=2.0
429: attack success rate=99.7%, average queries=15.6, median queries=2.0
430: attack success rate=99.7%, average queries=15.6, median queries=2.0
431: attack success rate=99.7%, average queries=15.6, median queries=2.0
432: attack success rate=99.7%, average queries=15.6, median queries=2.0
433: attack success rate=99.7%, average queries=15.6, median queries=2.0
434: attack success rate=99.7%, average queries=15.6, median queries=2.0
435: attack success rate=99.7%, average queries=15.6, median queries=2.0
436: attack success rate=99.7%, average queries=15.6, median queries=2.0
437: attack success rate=99.7%, average queries=15.6, median queries=2.0
438: attack success rate=99.7%, average queries=15.6, median queries=2.0
439: attack success rate=99.7%, average queries=15.6, median queries=2.0
440: attack success rate=99.7%, average queries=15.6, median queries=2.0
441: attack success rate=99.7%, average queries=15.6, median queries=2.0
442: attack success rate=99.7%, average queries=15.6, median queries=2.0
443: attack success rate=99.7%, average queries=15.6, median queries=2.0
444: attack success rate=99.7%, average queries=15.6, median queries=2.0
445: attack success rate=99.7%, average queries=15.6, median queries=2.0
446: attack success rate=99.7%, average queries=15.6, median queries=2.0
447: attack success rate=99.7%, average queries=15.6, median queries=2.0
448: attack success rate=99.7%, average queries=15.6, median queries=2.0
449: attack success rate=99.7%, average queries=15.6, median queries=2.0
450: attack success rate=99.7%, average queries=15.6, median queries=2.0
451: attack success rate=99.7%, average queries=15.6, median queries=2.0
452: attack success rate=99.7%, average queries=15.6, median queries=2.0
453: attack success rate=99.7%, average queries=15.6, median queries=2.0
454: attack success rate=99.7%, average queries=15.6, median queries=2.0
455: attack success rate=99.7%, average queries=15.6, median queries=2.0
456: attack success rate=99.7%, average queries=15.6, median queries=2.0
457: attack success rate=99.7%, average queries=15.6, median queries=2.0
458: attack success rate=99.7%, average queries=15.6, median queries=2.0
459: attack success rate=99.7%, average queries=15.6, median queries=2.0
460: attack success rate=99.7%, average queries=15.6, median queries=2.0
461: attack success rate=99.7%, average queries=15.6, median queries=2.0
462: attack success rate=99.7%, average queries=15.6, median queries=2.0
463: attack success rate=99.7%, average queries=15.6, median queries=2.0
464: attack success rate=99.7%, average queries=15.6, median queries=2.0
465: attack success rate=99.7%, average queries=15.6, median queries=2.0
466: attack success rate=99.7%, average queries=15.6, median queries=2.0
467: attack success rate=99.7%, average queries=15.6, median queries=2.0
468: attack success rate=99.8%, average queries=16.1, median queries=2.0
469: attack success rate=99.8%, average queries=16.1, median queries=2.0
470: attack success rate=99.8%, average queries=16.1, median queries=2.0
471: attack success rate=99.8%, average queries=16.1, median queries=2.0
472: attack success rate=99.8%, average queries=16.1, median queries=2.0
473: attack success rate=99.8%, average queries=16.1, median queries=2.0
474: attack success rate=99.8%, average queries=16.1, median queries=2.0
475: attack success rate=99.8%, average queries=16.1, median queries=2.0
476: attack success rate=99.8%, average queries=16.1, median queries=2.0
